,number,count,name,domains
611,16894,1,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters",tRNA_int_endo
612,5875,1,microtubule associated complex,Dynein_heavy
613,15630,1,microtubule cytoskeleton,Dynein_heavy
614,3008,1,system process,TAS2R
615,50877,1,neurological system process,TAS2R
616,7600,1,sensory perception,TAS2R
617,7606,1,sensory perception of chemical stimulus,TAS2R
618,16755,2,"transferase activity, transferring amino-acyl groups",Transglut_C.Transglut_core
619,7266,1,Rho protein signal transduction,RhoGEF
620,19787,1,ubiquitin-like protein transferase activity,HECT
621,1871,1,pattern binding,Somatomedin_B
622,60090,1,"binding, bridging",Fascin
623,394,1,"RNA splicing, via endonucleolytic cleavage and ligation",tRNA_int_endo
624,6396,1,RNA processing,tRNA_int_endo
625,8033,1,tRNA processing,tRNA_int_endo
626,8380,1,RNA splicing,tRNA_int_endo
627,34470,1,ncRNA processing,tRNA_int_endo
628,4659,1,prenyltransferase activity,PPTA
629,16765,1,"transferase activity, transferring alkyl or aryl (other than methyl) groups",PPTA
630,301,1,"retrograde transport, vesicle recycling within Golgi",GRIP
631,6605,1,protein targeting,GRIP
632,6891,1,intra-Golgi vesicle-mediated transport,GRIP
633,33365,1,protein localization to organelle,GRIP
634,34067,1,protein localization to Golgi apparatus,GRIP
635,48193,1,Golgi vesicle transport,GRIP
636,72594,1,establishment of protein localization to organelle,GRIP
637,72600,1,establishment of protein localization to Golgi,GRIP
638,6865,2,amino acid transport,AA_permease_2.Aa_trans
639,15711,3,organic anion transport,AA_permease_2.Phospholip_A2_1.Aa_trans
640,15849,3,organic acid transport,AA_permease_2.Phospholip_A2_1.Aa_trans
641,34220,3,ion transmembrane transport,AA_permease_2.RYDR_ITPR.Aa_trans
642,46942,3,carboxylic acid transport,AA_permease_2.Phospholip_A2_1.Aa_trans
643,98656,2,anion transmembrane transport,AA_permease_2.Aa_trans
644,1903825,2,organic acid transmembrane transport,AA_permease_2.Aa_trans
645,1905039,2,carboxylic acid transmembrane transport,AA_permease_2.Aa_trans
646,3690,1,double-stranded DNA binding,MutS_V
647,8509,3,anion transmembrane transporter activity,Sulfate_transp.AA_permease_2.Aa_trans
648,15103,1,inorganic anion transmembrane transporter activity,Sulfate_transp
649,1901682,1,sulfur compound transmembrane transporter activity,Sulfate_transp
650,42623,1,"ATPase activity, coupled",ABC_membrane
651,15399,1,primary active transmembrane transporter activity,ABC_membrane
652,15405,1,P-P-bond-hydrolysis-driven transmembrane transporter activity,ABC_membrane
653,16820,1,"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances",ABC_membrane
654,43492,1,"ATPase activity, coupled to movement of substances",ABC_membrane
655,5543,2,phospholipid binding,PX.Annexin
656,32403,3,protein complex binding,IRS.G-alpha.Fascin
657,44877,3,macromolecular complex binding,IRS.G-alpha.Fascin
658,46903,1,secretion,Phospholip_A2_1
659,6869,1,lipid transport,Phospholip_A2_1
660,10876,1,lipid localization,Phospholip_A2_1
661,15718,1,monocarboxylic acid transport,Phospholip_A2_1
662,15908,1,fatty acid transport,Phospholip_A2_1
663,15909,1,long-chain fatty acid transport,Phospholip_A2_1
664,32309,1,icosanoid secretion,Phospholip_A2_1
665,46717,1,acid secretion,Phospholip_A2_1
666,71715,1,icosanoid transport,Phospholip_A2_1
667,1901571,1,fatty acid derivative transport,Phospholip_A2_1
668,1903963,1,arachidonate transport,Phospholip_A2_1
669,5342,2,organic acid transmembrane transporter activity,AA_permease_2.Aa_trans
670,8514,2,organic anion transmembrane transporter activity,AA_permease_2.Aa_trans
671,46943,2,carboxylic acid transmembrane transporter activity,AA_permease_2.Aa_trans
672,4629,2,phospholipase C activity,PI-PLC-Y.PI-PLC-X
673,7010,1,cytoskeleton organization,Xin
674,30029,1,actin filament-based process,Xin
675,1902589,1,single-organism organelle organization,Xin
676,17016,1,Ras GTPase binding,IBN_N
677,19899,1,enzyme binding,IBN_N
678,31267,1,small GTPase binding,IBN_N
679,51020,1,GTPase binding,IBN_N
680,6163,1,purine nucleotide metabolic process,NDK
681,42278,1,purine nucleoside metabolic process,NDK
682,6164,1,purine nucleotide biosynthetic process,NDK
683,9144,1,purine nucleoside triphosphate metabolic process,NDK
684,9145,1,purine nucleoside triphosphate biosynthetic process,NDK
685,9150,1,purine ribonucleotide metabolic process,NDK
686,9152,1,purine ribonucleotide biosynthetic process,NDK
687,9205,1,purine ribonucleoside triphosphate metabolic process,NDK
688,9206,1,purine ribonucleoside triphosphate biosynthetic process,NDK
689,42451,1,purine nucleoside biosynthetic process,NDK
690,46039,1,GTP metabolic process,NDK
691,46128,1,purine ribonucleoside metabolic process,NDK
692,46129,1,purine ribonucleoside biosynthetic process,NDK
693,72521,1,purine-containing compound metabolic process,NDK
694,72522,1,purine-containing compound biosynthetic process,NDK
695,1901068,1,guanosine-containing compound metabolic process,NDK
696,1901070,1,guanosine-containing compound biosynthetic process,NDK
697,19838,1,growth factor binding,IGFBP
698,9187,2,cyclic nucleotide metabolic process,Guanylate_cyc.Guanylate_kin
699,16763,1,"transferase activity, transferring pentosyl groups",PARP
700,9653,1,anatomical structure morphogenesis,MreB_Mbl
701,32989,1,cellular component morphogenesis,MreB_Mbl
702,9719,1,response to endogenous stimulus,Hormone_recep
703,9725,1,response to hormone,Hormone_recep
704,9755,1,hormone-mediated signaling pathway,Hormone_recep
705,10033,1,response to organic substance,Hormone_recep
706,14070,1,response to organic cyclic compound,Hormone_recep
707,70887,1,cellular response to chemical stimulus,Hormone_recep
708,32870,1,cellular response to hormone stimulus,Hormone_recep
709,33993,1,response to lipid,Hormone_recep
710,42221,1,response to chemical,Hormone_recep
711,48545,1,response to steroid hormone,Hormone_recep
712,71310,1,cellular response to organic substance,Hormone_recep
713,71383,1,cellular response to steroid hormone stimulus,Hormone_recep
714,71396,1,cellular response to lipid,Hormone_recep
715,71407,1,cellular response to organic cyclic compound,Hormone_recep
716,71495,1,cellular response to endogenous stimulus,Hormone_recep
717,16407,1,acetyltransferase activity,Acetyltransf_1
718,16410,1,N-acyltransferase activity,Acetyltransf_1
719,16747,1,"transferase activity, transferring acyl groups other than amino-acyl groups",Acetyltransf_1
720,9056,1,catabolic process,Proteasome
721,9057,1,macromolecule catabolic process,Proteasome
722,30163,1,protein catabolic process,Proteasome
723,44248,1,cellular catabolic process,Proteasome
724,44257,1,cellular protein catabolic process,Proteasome
725,44265,1,cellular macromolecule catabolic process,Proteasome
726,1901575,1,organic substance catabolic process,Proteasome
727,6259,1,DNA metabolic process,MutS_V
728,6281,1,DNA repair,MutS_V
729,6974,1,cellular response to DNA damage stimulus,MutS_V
730,33554,1,cellular response to stress,MutS_V
731,5539,1,glycosaminoglycan binding,Xlink
732,44444,1,cytoplasmic part,Adaptin_N
733,48475,1,coated membrane,Adaptin_N
734,97354,1,prenylation,PPTA
735,8236,2,serine-type peptidase activity,Trypsin.Trypsin_2
736,17171,2,serine hydrolase activity,Trypsin.Trypsin_2
737,16810,2,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",APOBEC_N.APOBEC_C
738,18208,2,peptidyl-proline modification,Pro_isomerase.Pro-rich
739,1664,1,G-protein coupled receptor binding,IL8
740,5125,1,cytokine activity,IL8
741,42379,1,chemokine receptor binding,IL8
742,44255,1,cellular lipid metabolic process,Phospholip_A2_1
743,6816,1,calcium ion transport,RYDR_ITPR
744,70838,1,divalent metal ion transport,RYDR_ITPR
745,72511,1,divalent inorganic cation transport,RYDR_ITPR
746,98655,1,cation transmembrane transport,RYDR_ITPR
747,98660,1,inorganic ion transmembrane transport,RYDR_ITPR
748,98662,1,inorganic cation transmembrane transport,RYDR_ITPR
749,46036,1,CTP metabolic process,NDK
750,16877,1,"ligase activity, forming carbon-sulfur bonds",ThiF
751,15078,1,hydrogen ion transmembrane transporter activity,Na_H_Exchanger
752,15297,1,antiporter activity,Na_H_Exchanger
753,15298,1,solute:cation antiporter activity,Na_H_Exchanger
754,16776,1,"phosphotransferase activity, phosphate group as acceptor",NDK
755,19205,1,nucleobase-containing compound kinase activity,NDK
756,16798,1,"hydrolase activity, acting on glycosyl bonds",Glyco_hydro_31
757,16829,2,lyase activity,Guanylate_cyc.Guanylate_kin
758,19842,1,vitamin binding,Aminotran_1_2
759,48037,4,cofactor binding,Aminotran_1_2.Acyl-CoA_dh_N.Epimerase.Acyl-CoA_dh_2
760,70279,1,vitamin B6 binding,Aminotran_1_2
761,50790,1,regulation of catalytic activity,RasGAP
762,51336,1,regulation of hydrolase activity,RasGAP
763,65009,1,regulation of molecular function,RasGAP
764,5088,1,Ras guanyl-nucleotide exchange factor activity,RhoGEF
765,60589,2,nucleoside-triphosphatase regulator activity,GoLoco.ArfGap
766,8047,1,enzyme activator activity,ArfGap
