	dna_max	dna_entropy	dna_thresh_25	dna_thresh_50	dna_thresh_75	dna_zthresh_above_0.5	dna_zthresh_above_1	dna_zthresh_above_2	dna_zthresh_above_3	rna_max	rna_entropy	rna_thresh_25	rna_thresh_50	rna_thresh_75	rna_zthresh_above_0.5	rna_zthresh_above_1	rna_zthresh_above_2	rna_zthresh_above_3	ion_max	ion_entropy	ion_thresh_25	ion_thresh_50	ion_thresh_75	ion_zthresh_above_0.5	ion_zthresh_above_1	ion_zthresh_above_2	ion_zthresh_above_3	peptide_max	peptide_entropy	peptide_thresh_25	peptide_thresh_50	peptide_thresh_75	peptide_zthresh_above_0.5	peptide_zthresh_above_1	peptide_zthresh_above_2	peptide_zthresh_above_3	sm_max	sm_entropy	sm_thresh_25	sm_thresh_50	sm_thresh_75	sm_zthresh_above_0.5	sm_zthresh_above_1	sm_zthresh_above_2	sm_zthresh_above_3	domain_length	avg_phastCons	avg_maf	avg_hindex	avg_positve_cnt	avg_clinvar	avg_protein_len	avg_solvent_acc
Arrestin_C	0.00268982164562	0.922064565504	1.0	0.948905109489	0.620437956204	0.0	0.0	0.0	0.0	0.00221192929894	0.910894541191	0.992700729927	0.700729927007	0.284671532847	0.0	0.0	0.0	0.0	0.000280361156911	0.918127593686	0.124087591241	0.0	0.0	0.0	0.0	0.0	0.0	0.0155463768169	0.906225895218	1.0	0.686131386861	0.109489051095	0.00729927007299	0.0	0.0	0.0	0.0289830323309	0.777224403738	0.379562043796	0.14598540146	0.0729927007299	0.014598540146	0.0	0.0	0.0	137.0	0.805664348473	5.89755711766e-05	0.0247839184336	1.02919708029	0.0	401.124606071	54.2016374117
Arrestin_N	0.000317206518957	0.932369142537	0.746575342466	0.328767123288	0.041095890411	0.0	0.0	0.0	0.0	0.00265864469111	0.936162085057	1.0	0.958904109589	0.595890410959	0.0	0.0	0.0	0.0	0.0059097437188	0.87775346601	0.821917808219	0.417808219178	0.143835616438	0.0	0.0	0.0	0.0	0.00272437348031	0.817369833272	0.404109589041	0.0958904109589	0.00684931506849	0.0	0.0	0.0	0.0	0.0243367552757	0.89014255457	0.856164383562	0.609589041096	0.22602739726	0.0342465753425	0.0	0.0	0.0	146.0	0.827518490186	9.76184345436e-05	-0.166289830793	1.30821917808	0.0	393.146577319	54.581520118
Asp	0.000371492176782	0.922709139714	0.463492063492	0.149206349206	0.0190476190476	0.0	0.0	0.0	0.0	0.00017926642613	0.986677336422	0.2	0.0031746031746	0.0	0.0	0.0	0.0	0.0	0.00430891104043	0.919429301442	0.870036101083	0.335740072202	0.072202166065	0.0	0.0	0.0	0.0	0.00446393620223	0.857227261398	0.625	0.0489130434783	0.0163043478261	0.0	0.0	0.0	0.0	0.0585511028767	0.856781906287	0.868217054264	0.542635658915	0.248062015504	0.015503875969	0.0077519379845	0.0077519379845	0.0	315.0	0.668633324515	3.83657242593e-05	0.0881313932981	0.450793650794	0.00634920634921	420.636904762	45.3063580247
BAH	0.0019973970484	0.798396965353	0.639344262295	0.286885245902	0.0655737704918	0.0	0.0	0.0	0.0	0.0166401304305	0.72696566967	0.991803278689	0.737704918033	0.385245901639	0.0245901639344	0.016393442623	0.00819672131148	0.0	0.0497956871986	0.775344596362	1.0	0.873873873874	0.468468468468	0.00900900900901	0.0	0.0	0.0	0.000725307385437	0.922078529499	0.520408163265	0.0408163265306	0.0	0.0	0.0	0.0	0.0	0.014387791045	0.916804448576	0.770491803279	0.377049180328	0.0983606557377	0.0	0.0	0.0	0.0	122.0	0.885565424739	4.9991571121e-06	-0.511283325054	1.41803278689	0.016393442623	1349.08603246	57.3581958934
BIR	0.0016875321744	0.928087636657	1.0	1.0	0.616438356164	0.0	0.0	0.0	0.0	0.000213377497857	0.959458883328	0.575342465753	0.0684931506849	0.0	0.0	0.0	0.0	0.0	0.432610839605	0.274360024531	0.516666666667	0.2	0.116666666667	0.0666666666667	0.0333333333333	0.0166666666667	0.0166666666667	0.0197609998286	0.893307133197	1.0	0.954545454545	0.454545454545	0.030303030303	0.0	0.0	0.0	0.0429208576679	0.7727800297	0.71186440678	0.525423728814	0.28813559322	0.0677966101695	0.0338983050847	0.0	0.0	73.0	0.753726055692	2.73102918642e-05	-0.408084533427	1.60273972603	0.0	1039.88586231	54.2432897202
BNR_2	0.00433632126078	0.83909408412	0.818518518519	0.374074074074	0.111111111111	0.0	0.0	0.0	0.0	0.00150189572014	0.975065884484	1.0	1.0	0.444444444444	0.0	0.0	0.0	0.0	0.0325624682009	0.808477799971	0.965909090909	0.670454545455	0.318181818182	0.00378787878788	0.0	0.0	0.0	0.180247962475	0.889717200195	1.0	1.0	0.996296296296	0.32962962963	0.166666666667	0.0814814814815	0.0444444444444	0.096284262836	0.755617640265	0.683615819209	0.35593220339	0.152542372881	0.0282485875706	0.0169491525424	0.00564971751412	0.00564971751412	278.0	0.618169032922	0.000379979730864	-0.136975308642	0.3	0.0444444444444	426.845679012	44.9619135802
BRCT	0.000390556378989	0.955483531201	0.987341772152	0.708860759494	0.20253164557	0.0	0.0	0.0	0.0	0.00116868503392	0.993249828512	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.00552156660706	0.936796980107	1.0	0.848101265823	0.341772151899	0.0	0.0	0.0	0.0	0.0037456783466	0.826047925995	0.7	0.325	0.025	0.0	0.0	0.0	0.0	0.0371053628623	0.939233871325	1.0	1.0	0.79746835443	0.0759493670886	0.0253164556962	0.0	0.0	79.0	0.865526007846	4.08743102285e-05	-0.105385141063	3.43037974684	0.0506329113924	1174.87685732	51.5800651369
BTB	0.0139906685799	0.793898529673	0.990990990991	0.900900900901	0.567567567568	0.0	0.0	0.0	0.0	0.00068457017187	0.959716805525	1.0	0.531531531532	0.0990990990991	0.0	0.0	0.0	0.0	0.0262102019042	0.627888802178	0.90990990991	0.315315315315	0.0990990990991	0.0	0.0	0.0	0.0	0.0109336609021	0.897575262257	1.0	0.72380952381	0.228571428571	0.0	0.0	0.0	0.0	0.115107558668	0.81215784731	0.979591836735	0.826530612245	0.428571428571	0.030612244898	0.0204081632653	0.0204081632653	0.0102040816327	111.0	0.904331573913	0.000270926050226	0.0935638129413	12.3693693694	0.0	664.623282596	50.1749626625
Bcl-2	0.00935291219503	0.433521476095	0.5	0.17	0.07	0.0	0.0	0.0	0.0	0.000320367602399	0.956543755984	0.42	0.06	0.01	0.0	0.0	0.0	0.0	0.015347157605	0.734384465196	0.833333333333	0.333333333333	0.102564102564	0.0	0.0	0.0	0.0	0.00121991231572	0.863146445489	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	0.0058748438023	0.938408631205	0.933333333333	0.733333333333	0.266666666667	0.0	0.0	0.0	0.0	100.0	0.801124409091	0.000554775416788	-0.0612333333333	1.12	0.0	260.033828283	50.345589899
Beta_helix	0.000679329968989	0.960380365926	1.0	0.841772151899	0.291139240506	0.0	0.0	0.0	0.0	0.00154677219689	0.943678248165	1.0	0.791139240506	0.26582278481	0.0	0.0	0.0	0.0	0.000361849175533	0.92186354255	0.0791366906475	0.00719424460432	0.0	0.0	0.0	0.0	0.0	0.0238915607333	0.951822669216	1.0	1.0	0.829113924051	0.0632911392405	0.00632911392405	0.0	0.0	0.00684126280248	0.932909120875	0.438596491228	0.0877192982456	0.0175438596491	0.0	0.0	0.0	0.0	158.0	0.877827020735	3.0320936963e-05	-0.126423411328	0.943037974684	0.0	1752.84262243	40.3452346247
Biotin_lipoyl	0.00097411533352	0.77507772321	0.684931506849	0.27397260274	0.109589041096	0.0	0.0	0.0	0.0	0.0184811279178	0.622862312756	1.0	0.794520547945	0.369863013699	0.0684931506849	0.0547945205479	0.013698630137	0.0	0.00299578136764	0.869908891144	0.876712328767	0.287671232877	0.0958904109589	0.0	0.0	0.0	0.0	0.0226588174701	0.730967002352	0.904109589041	0.41095890411	0.0821917808219	0.013698630137	0.013698630137	0.0	0.0	0.26553440094	0.505405742358	0.892307692308	0.507692307692	0.246153846154	0.0307692307692	0.0153846153846	0.0153846153846	0.0153846153846	73.0	0.905049771689	0.000316035516438	0.0688356164384	1.04109589041	0.0	979.529109589	53.4932876712
Bromodomain	0.00343256653287	0.885994027016	1.0	0.964285714286	0.654761904762	0.0	0.0	0.0	0.0	0.00393525976688	0.925168039926	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.00813420955092	0.920906818352	1.0	0.858974358974	0.410256410256	0.0	0.0	0.0	0.0	0.0188542306423	0.852523668438	1.0	0.8125	0.458333333333	0.0416666666667	0.0	0.0	0.0	0.0362265482545	0.901231910458	1.0	0.96	0.68	0.04	0.04	0.0	0.0	84.0	0.905847126572	9.21009702985e-05	-0.495455064181	7.64285714286	0.0	1475.24590678	57.722546143
C1_1	0.0438918210566	0.853225711833	1.0	1.0	1.0	0.0754716981132	0.0188679245283	0.0	0.0	0.006269949954	0.884275799668	1.0	0.962264150943	0.905660377358	0.0566037735849	0.0	0.0	0.0	0.995800793171	0.516858208219	0.357142857143	0.190476190476	0.190476190476	0.166666666667	0.166666666667	0.166666666667	0.166666666667	0.0625098496675	0.934049824592	1.0	1.0	1.0	0.396226415094	0.132075471698	0.0377358490566	0.0188679245283	0.0120522808284	0.870070076069	0.584905660377	0.264150943396	0.0377358490566	0.0	0.0	0.0	0.0	53.0	0.908024270858	6.04748353928e-05	-0.218663611658	10.1132075472	0.0377358490566	964.718482618	52.7543018386
C1q	0.000686121056788	0.940677394086	0.976377952756	0.755905511811	0.204724409449	0.0	0.0	0.0	0.0	0.00063309376128	0.995031772762	1.0	1.0	0.464566929134	0.0	0.0	0.0	0.0	0.00990533269942	0.904073378121	1.0	0.917431192661	0.449541284404	0.0	0.0	0.0	0.0	0.00486957281828	0.829383685707	0.614173228346	0.188976377953	0.0393700787402	0.0	0.0	0.0	0.0	0.0697072297335	0.889025466127	1.0	0.939130434783	0.678260869565	0.130434782609	0.0782608695652	0.0173913043478	0.0	127.0	0.8278904366	0.000184655565015	-0.0759870348808	2.33858267717	0.0157480314961	438.218822239	46.1538178294
C2	0.010268365033	0.776338640919	1.0	0.912621359223	0.572815533981	0.0	0.0	0.0	0.0	0.000906811503228	0.951119621181	1.0	0.611650485437	0.155339805825	0.0	0.0	0.0	0.0	0.00314388796687	0.888788263554	0.838709677419	0.225806451613	0.0806451612903	0.0	0.0	0.0	0.0	0.059189427644	0.732439140088	0.932038834951	0.611650485437	0.359223300971	0.0679611650485	0.0291262135922	0.0291262135922	0.0	0.0268015637994	0.891111888386	0.915662650602	0.506024096386	0.144578313253	0.0120481927711	0.0	0.0	0.0	103.0	0.867328121855	0.000224010201164	-0.302609082717	26.359223301	0.148867313916	1018.81401969	55.4744366738
CAP	0.000563048175536	0.895420645762	0.626984126984	0.18253968254	0.031746031746	0.0	0.0	0.0	0.0	0.000159876712132	0.971520296443	0.198412698413	0.015873015873	0.0	0.0	0.0	0.0	0.0	0.133424267173	0.695982183709	1.0	0.967479674797	0.617886178862	0.0162601626016	0.0162601626016	0.00813008130081	0.0	0.00343583710492	0.883455426193	0.801587301587	0.126984126984	0.0238095238095	0.0	0.0	0.0	0.0	0.609944105148	0.684027469223	0.952380952381	0.730158730159	0.484126984127	0.174603174603	0.103174603175	0.0555555555556	0.0396825396825	126.0	0.648035032076	0.000909294987757	-0.300242237921	1.25396825397	0.0	336.099430199	50.1638341619
CAP_GLY	0.00152876332868	0.902129943288	1.0	0.907692307692	0.461538461538	0.0	0.0	0.0	0.0	0.000916654709727	0.988483435798	1.0	1.0	0.969230769231	0.0	0.0	0.0	0.0	0.0201117899269	0.841544615203	1.0	0.953846153846	0.584615384615	0.0	0.0	0.0	0.0	0.00561319477856	0.853790757822	0.816666666667	0.4	0.1	0.0	0.0	0.0	0.0	0.0482648648322	0.907742431761	1.0	0.984615384615	0.692307692308	0.0769230769231	0.0461538461538	0.0	0.0	65.0	0.888244893162	1.13908841026e-05	-0.212467948718	1.90769230769	0.0307692307692	1068.11692308	52.0845128205
CBS	0.00358665152453	0.735354925536	0.894736842105	0.631578947368	0.210526315789	0.0	0.0	0.0	0.0	0.00942905806005	0.6728978128	0.80701754386	0.543859649123	0.263157894737	0.0175438596491	0.0175438596491	0.0	0.0	0.00895944610238	0.895040585005	1.0	0.954545454545	0.545454545455	0.0	0.0	0.0	0.0	0.00180966488551	0.834639490046	0.40350877193	0.0526315789474	0.0	0.0	0.0	0.0	0.0	0.00584374647588	0.622780633934	0.428571428571	0.285714285714	0.285714285714	0.0	0.0	0.0	0.0	57.0	0.861598890981	0.000284514494644	0.206023597557	2.75438596491	0.0438596491228	656.277937928	50.1048898343
CH	0.0165374800563	0.785068853457	1.0	0.981651376147	0.697247706422	0.0	0.0	0.0	0.0	0.00207698275335	0.959974966953	1.0	1.0	0.724770642202	0.0	0.0	0.0	0.0	0.0106006236747	0.87393564643	1.0	0.765957446809	0.191489361702	0.0	0.0	0.0	0.0	0.0129104973748	0.873067165533	0.990825688073	0.688073394495	0.302752293578	0.00917431192661	0.0	0.0	0.0	0.0130707910284	0.963065247735	1.0	0.94495412844	0.51376146789	0.0	0.0	0.0	0.0	109.0	0.892187351592	7.52213082184e-05	-0.183335432637	11.6880733945	0.0550458715596	1869.19873706	53.7929162161
CIMR	0.000105293736851	0.967186537324	0.636363636364	0.0769230769231	0.0	0.0	0.0	0.0	0.0	0.000106962506834	0.98757910533	0.153846153846	0.0	0.0	0.0	0.0	0.0	0.0	0.00878852885216	0.875359147205	0.902097902098	0.566433566434	0.202797202797	0.0	0.0	0.0	0.0	0.00172565039247	0.918170310187	0.566433566434	0.041958041958	0.0	0.0	0.0	0.0	0.0	0.0278828367591	0.893226071745	0.727272727273	0.335664335664	0.048951048951	0.00699300699301	0.0	0.0	0.0	143.0	0.679848448405	0.000227249935603	-0.353217656469	1.32167832168	0.0	2491.0	51.8171767277
COesterase	0.000544603739399	0.887950823623	0.27626459144	0.0642023346304	0.0155642023346	0.0	0.0	0.0	0.0	0.000230197925703	0.969273275181	0.258754863813	0.0194552529183	0.0	0.0	0.0	0.0	0.0	0.24772310257	0.705936077425	1.0	0.899777282851	0.530066815145	0.0200445434298	0.0133630289532	0.00445434298441	0.0022271714922	0.00102770561352	0.891970956729	0.227626459144	0.0175097276265	0.0	0.0	0.0	0.0	0.0	0.0597426444292	0.827275399205	0.655737704918	0.352459016393	0.16393442623	0.0245901639344	0.0109289617486	0.00273224043716	0.0	514.0	0.685902643716	0.000247126315535	-0.176670937687	1.16536964981	0.0350194552529	840.381531665	48.0966664178
CRAL_TRIO	0.000614809046965	0.965192513515	0.993710691824	0.786163522013	0.182389937107	0.0	0.0	0.0	0.0	0.000703646801412	0.932988152191	0.817610062893	0.40251572327	0.0943396226415	0.0	0.0	0.0	0.0	0.00958327110857	0.512833345202	0.100628930818	0.0188679245283	0.0125786163522	0.0	0.0	0.0	0.0	0.0139025552198	0.945822899389	1.0	0.974842767296	0.471698113208	0.0062893081761	0.0	0.0	0.0	0.0371132642031	0.792041308331	0.555555555556	0.20202020202	0.0505050505051	0.010101010101	0.010101010101	0.0	0.0	159.0	0.87372426963	0.000452996590917	-0.151762217992	2.30817610063	0.0880503144654	692.741873614	48.1086682433
CRAL_TRIO_2	0.00083865999477	0.847148995732	0.63309352518	0.244604316547	0.0791366906475	0.0	0.0	0.0	0.0	0.00148991821334	0.962817525648	1.0	0.769784172662	0.122302158273	0.0	0.0	0.0	0.0	0.00189256633166	0.933611393033	0.719424460432	0.201438848921	0.0215827338129	0.0	0.0	0.0	0.0	0.0228877756745	0.951427634979	1.0	1.0	0.791366906475	0.0359712230216	0.00719424460432	0.0	0.0	0.0140881706029	0.904139346192	0.686440677966	0.271186440678	0.0677966101695	0.0	0.0	0.0	0.0	139.0	0.900639486364	5.1902049371e-05	-0.0214736742075	2.30935251799	0.0287769784173	1036.69814928	48.7524732237
CSD	0.0098459739238	0.921990167486	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0457650609314	0.824577467164	1.0	1.0	1.0	0.3125	0.140625	0.078125	0.03125	0.0318759568036	0.294747441104	0.30303030303	0.106060606061	0.030303030303	0.0151515151515	0.0	0.0	0.0	0.0312306769192	0.940219370713	1.0	1.0	0.863636363636	0.0454545454545	0.0151515151515	0.0	0.0	0.0197969861329	0.809943987499	0.469696969697	0.136363636364	0.0454545454545	0.0151515151515	0.0	0.0	0.0	66.0	0.966140614478	5.4177958153e-06	-0.288997113997	1.45454545455	0.0	474.633423521	56.4336183261
CUB	0.000490642443765	0.950366850191	0.954545454545	0.681818181818	0.163636363636	0.0	0.0	0.0	0.0	8.49433708936e-05	0.992035308863	0.336363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0562286302447	0.594555480296	0.967741935484	0.548387096774	0.247311827957	0.0215053763441	0.010752688172	0.0	0.0	0.0117358202115	0.829385713531	0.863636363636	0.390909090909	0.118181818182	0.0	0.0	0.0	0.0	0.0113074192777	0.950780527869	0.890909090909	0.5	0.0727272727273	0.0	0.0	0.0	0.0	110.0	0.803558117726	0.000203102752623	-0.298813420279	10.6454545455	0.0363636363636	2135.6158936	49.8055646298
Cadherin	0.0011983315926	0.917912297072	0.956989247312	0.784946236559	0.397849462366	0.0	0.0	0.0	0.0	0.000154065899551	0.980310091665	0.58064516129	0.010752688172	0.0	0.0	0.0	0.0	0.0	0.00600298121572	0.902610250915	1.0	1.0	0.52	0.0	0.0	0.0	0.0	0.00983278546482	0.813212413768	0.806451612903	0.301075268817	0.0322580645161	0.0	0.0	0.0	0.0	0.0136427888647	0.90545228505	0.845070422535	0.492957746479	0.154929577465	0.0	0.0	0.0	0.0	93.0	0.609786695465	0.000446474524249	-0.136282067314	56.2795698925	-0.139605734767	1891.01199479	50.5930979935
Cadherin_2	0.000807449338026	0.887252110019	0.831325301205	0.530120481928	0.168674698795	0.0	0.0	0.0	0.0	5.93270051468e-05	0.980243851153	0.0361445783133	0.0	0.0	0.0	0.0	0.0	0.0	0.250325798988	0.583626126476	1.0	0.9875	0.775	0.075	0.075	0.0375	0.025	0.00155901536345	0.928030866865	0.807228915663	0.0240963855422	0.0	0.0	0.0	0.0	0.0	0.0516874603927	0.756366220583	0.638554216867	0.277108433735	0.120481927711	0.0120481927711	0.0120481927711	0.0	0.0	83.0	0.409303979756	0.000412378586304	-0.235418804533	7.72289156627	0.0	938.08482393	55.6865680652
Calx-beta	0.000858979939949	0.930435911834	0.96	0.66	0.17	0.0	0.0	0.0	0.0	0.000391522480641	0.999029420925	1.0	1.0	0.55	0.0	0.0	0.0	0.0	0.00304658617824	0.959286464354	1.0	0.823529411765	0.317647058824	0.0	0.0	0.0	0.0	0.00189014221542	0.932249898738	0.84	0.16	0.0	0.0	0.0	0.0	0.0	0.018887758255	0.94526828412	1.0	0.94	0.32	0.01	0.0	0.0	0.0	100.0	0.806668837701	0.000502175989542	-0.151367577986	2.8	0.0	3933.02484886	54.1933203654
Carb_anhydrase	0.000575621146709	0.868987595019	0.377952755906	0.141732283465	0.0314960629921	0.0	0.0	0.0	0.0	0.00015189217811	0.990521891019	0.0629921259843	0.00393700787402	0.0	0.0	0.0	0.0	0.0	0.117832832038	0.534086411878	0.785	0.365	0.15	0.005	0.005	0.005	0.0	0.0185141004622	0.739180682419	0.547244094488	0.192913385827	0.0511811023622	0.00393700787402	0.0	0.0	0.0	0.147406771779	0.748712370826	0.873015873016	0.579365079365	0.325396825397	0.0793650793651	0.047619047619	0.0238095238095	0.00793650793651	254.0	0.744436784005	0.000496571678606	-0.436376408831	1.59448818898	0.0472440944882	497.285911688	54.7956490273
Cation_ATPase	0.000659589772113	0.867045229812	0.725274725275	0.32967032967	0.0989010989011	0.0	0.0	0.0	0.0	0.000303189241095	0.986145721991	1.0	0.417582417582	0.043956043956	0.0	0.0	0.0	0.0	0.0578952729702	0.599038579027	0.912087912088	0.527472527473	0.197802197802	0.010989010989	0.010989010989	0.0	0.0	0.134460762143	0.799769238008	1.0	1.0	0.78021978022	0.230769230769	0.0989010989011	0.0659340659341	0.0549450549451	0.420671880245	0.48821719556	0.602409638554	0.409638554217	0.240963855422	0.0722891566265	0.0361445783133	0.0361445783133	0.0361445783133	91.0	0.817155111891	0.000182558253617	-0.23068667467	3.87912087912	0.021978021978	1152.79775048	52.7210063102
Cation_ATPase_C	0.00114675576333	0.851906691947	0.664835164835	0.379120879121	0.159340659341	0.0	0.0	0.0	0.0	0.000549673277419	0.997343213163	1.0	1.0	0.269230769231	0.0	0.0	0.0	0.0	0.00846224650741	0.935717303244	1.0	0.709302325581	0.209302325581	0.0	0.0	0.0	0.0	0.000643783132546	0.922894204298	0.291208791209	0.010989010989	0.0	0.0	0.0	0.0	0.0	0.0415699630976	0.90902378372	1.0	0.757961783439	0.356687898089	0.0254777070064	0.00636942675159	0.0	0.0	182.0	0.861210785902	2.97549526634e-05	0.518488966593	1.26373626374	0.0	1093.79669013	47.5136327164
Chromo	0.167257577181	0.455036832765	1.0	0.888888888889	0.648148148148	0.0555555555556	0.037037037037	0.0185185185185	0.0185185185185	0.0138980327174	0.775464410222	1.0	0.962962962963	0.703703703704	0.037037037037	0.0185185185185	0.0	0.0	0.0177466850728	0.823359819824	1.0	1.0	0.632653061224	0.0	0.0	0.0	0.0	0.0718360543251	0.468497482226	0.6875	0.34375	0.21875	0.03125	0.03125	0.03125	0.03125	0.0110368737951	0.880793613234	0.795454545455	0.454545454545	0.181818181818	0.0	0.0	0.0	0.0	54.0	0.928470681451	1.34059741016e-05	-0.896705431435	5.33333333333	0.0	1379.71390996	65.7008970949
Clathrin_propel	0.00173779018223	0.959485747127	1.0	1.0	0.972972972973	0.0	0.0	0.0	0.0	0.00805230438709	0.854433400312	1.0	1.0	0.972972972973	0.0810810810811	0.0	0.0	0.0	0.00174502504524	0.75470906268	0.27027027027	0.0810810810811	0.027027027027	0.0	0.0	0.0	0.0	0.0168570484966	0.976124101418	1.0	1.0	1.0	0.0833333333333	0.0	0.0	0.0	0.00244884612039	0.953466624842	0.702702702703	0.351351351351	0.0	0.0	0.0	0.0	0.0	37.0	0.94236966967	0.000278679273874	0.075518018018	1.05405405405	0.0	1657.5	47.1471846847
Cpn60_TCP1	0.000909092836082	0.909104437405	0.336048879837	0.081466395112	0.0081466395112	0.0	0.0	0.0	0.0	0.000751957064494	0.997137615218	1.0	1.0	0.615071283096	0.0	0.0	0.0	0.0	0.0960417836905	0.753994791207	0.997835497835	0.510822510823	0.0779220779221	0.0021645021645	0.0021645021645	0.0	0.0	0.00045030209003	0.933356491606	0.0651731160896	0.0	0.0	0.0	0.0	0.0	0.0	0.22490106523	0.776757854453	0.927927927928	0.504504504505	0.117117117117	0.0157657657658	0.0112612612613	0.00675675675676	0.0045045045045	491.0	0.851724167117	0.000173923295929	-0.00232482780853	1.56415478615	0.0285132382892	667.285446094	50.6116713271
Crystall	0.000624165928457	0.940136017522	0.939024390244	0.670731707317	0.121951219512	0.0	0.0	0.0	0.0	0.000476249319036	0.998787127291	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0088128792122	0.916888393576	1.0	0.931506849315	0.493150684932	0.0	0.0	0.0	0.0	0.00556864915416	0.822197349362	0.841463414634	0.292682926829	0.0487804878049	0.0	0.0	0.0	0.0	0.0752365291119	0.908329865898	1.0	1.0	0.817073170732	0.134146341463	0.0487804878049	0.0243902439024	0.0	82.0	0.819061705782	0.000517237535621	-0.473083050937	4.25609756098	0.0731707317073	599.431592845	51.751404603
Cyclin_N	0.000520575791597	0.911336804197	0.59842519685	0.196850393701	0.0236220472441	0.0	0.0	0.0	0.0	0.00147710018791	0.846713356902	0.362204724409	0.0472440944882	0.0157480314961	0.0	0.0	0.0	0.0	0.00974453985691	0.929826653677	1.0	0.968503937008	0.692913385827	0.0	0.0	0.0	0.0	0.00479845888913	0.857421387268	0.711538461538	0.259615384615	0.0384615384615	0.0	0.0	0.0	0.0	0.0516899190843	0.766471072234	0.48031496063	0.196850393701	0.0629921259843	0.00787401574803	0.00787401574803	0.0	0.0	127.0	0.893795790746	4.69681282658e-05	-0.0423363875087	4.10236220472	0.0	453.982134273	51.0490902125
Cyt-b5	0.000506640295498	0.912861372526	0.810810810811	0.351351351351	0.027027027027	0.0	0.0	0.0	0.0	0.0261770393699	0.738707945225	1.0	0.756756756757	0.567567567568	0.162162162162	0.0810810810811	0.0135135135135	0.0135135135135	0.0155102349818	0.749312498624	0.959459459459	0.405405405405	0.162162162162	0.0	0.0	0.0	0.0	0.00301565323025	0.905432056845	0.932432432432	0.432432432432	0.0540540540541	0.0	0.0	0.0	0.0	0.0590644069016	0.842999564533	0.963636363636	0.872727272727	0.436363636364	0.0909090909091	0.0363636363636	0.0181818181818	0.0	74.0	0.875754148104	4.69524067403e-05	-0.481953849454	1.68918918919	0.0	652.710870211	51.0584466884
DAGK_cat	0.00173281831667	0.725522073716	0.34126984127	0.142857142857	0.0238095238095	0.0	0.0	0.0	0.0	0.000394565286115	0.940375977301	0.642857142857	0.174603174603	0.0238095238095	0.0	0.0	0.0	0.0	0.761987745762	0.460054804741	1.0	0.968253968254	0.65873015873	0.0555555555556	0.0238095238095	0.015873015873	0.00793650793651	0.00818735174835	0.637427569073	0.293650793651	0.0952380952381	0.0396825396825	0.0	0.0	0.0	0.0	0.392978549004	0.569475869986	0.727272727273	0.396694214876	0.214876033058	0.0909090909091	0.0413223140496	0.0330578512397	0.0330578512397	126.0	0.839805151947	1.28799403679e-05	0.0681254724112	1.23015873016	0.0	774.770593494	43.5420541892
